time, Quad.MagYaw, Quad.Est.Yaw, Quad.Yaw
19.316013,-3.010205,-3.015197,-0.024259,0.043384
19.321011,-3.010311,-3.015240,-0.019213,0.054798
19.326008,-3.010394,-3.014891,-0.014509,0.064535
19.331005,-3.010453,-3.014595,-0.010298,0.066886
19.336002,-3.010494,-3.014183,-0.006696,0.071828
19.341000,-3.010518,-3.013890,-0.003778,0.073833
19.345997,-3.010530,-3.013435,-0.001583,0.079953
19.350994,-3.010534,-3.013205,-0.000148,0.070992
19.355991,-3.010532,-3.012772,0.000575,0.074875
19.360989,-3.010529,-3.012715,0.000662,0.058501
19.365986,-3.010526,-3.012362,0.000214,0.060281
19.370983,-3.010528,-3.012439,-0.000655,0.045643
19.375980,-3.010535,-3.012167,-0.001830,0.044969
19.380978,-3.010548,-3.012017,-0.003224,0.042643
19.385975,-3.010569,-3.011763,-0.004755,0.040483
19.390972,-3.010598,-3.011566,-0.006362,0.041265
19.395969,-3.010634,-3.011322,-0.007963,0.041374
19.400967,-3.010679,-3.011152,-0.009464,0.040760
19.405964,-3.010730,-3.027568,-0.010847,-0.143841
19.410961,-3.010788,-3.028242,-0.012074,-0.144099
19.415958,-3.010852,-3.029107,-0.013046,-0.146110
19.420956,-3.010919,-3.029828,-0.013664,-0.144100
19.425953,-3.010988,-3.030698,-0.013850,-0.147171
19.430950,-3.011056,-3.031328,-0.013547,-0.144715
19.435947,-3.011122,-3.032190,-0.012719,-0.141613
19.440945,-3.011181,-3.032754,-0.011389,-0.150098
19.445942,-3.011233,-3.033651,-0.009600,-0.148015
19.450939,-3.011275,-3.034056,-0.007394,-0.125613
19.455936,-3.011304,-3.034799,-0.004827,-0.121575
19.460934,-3.011320,-3.035486,-0.001932,-0.131575
19.465931,-3.011320,-3.036265,0.001230,-0.125815
19.470928,-3.011304,-3.037272,0.004589,-0.147469
19.475925,-3.011271,-3.038150,0.008134,-0.143901
19.480923,-3.011219,-3.038600,0.011846,-0.138577
19.485920,-3.011148,-3.039435,0.015680,-0.140213
19.490917,-3.011058,-3.040591,0.019628,-0.163016
19.495914,-3.010947,-3.041568,0.023726,-0.162116
19.500912,-3.010816,-3.042273,0.028011,-0.163491
19.505909,-3.010662,-3.047216,0.032576,-0.053522
19.510906,-3.010485,-3.047538,0.037481,-0.047507
19.515903,-3.010282,-3.047813,0.042731,-0.040986
19.520901,-3.010051,-3.048338,0.048200,-0.030092
19.525898,-3.009794,-3.048516,0.053933,-0.028243
19.530895,-3.009506,-3.048557,0.059842,-0.031897
19.535892,-3.009189,-3.048743,0.065822,-0.026641
19.540890,-3.008842,-3.048853,0.071846,-0.012619
19.545887,-3.008465,-3.048925,0.077972,-0.009766
19.550884,-3.008056,-3.048888,0.084150,0.004008
19.555882,-3.007617,-3.048851,0.090312,0.012541
19.560879,-3.007147,-3.048915,0.096512,0.008367
19.565876,-3.006646,-3.048843,0.102684,0.018686
19.570873,-3.006114,-3.048666,0.108765,0.026407
19.575871,-3.005553,-3.048487,0.114728,0.033477
19.580868,-3.004961,-3.048315,0.120580,0.039886
19.585865,-3.004341,-3.048062,0.126307,0.046531
19.590862,-3.003693,-3.047487,0.131926,0.064545
19.595860,-3.003016,-3.047080,0.137339,0.072162
19.600857,-3.002314,-3.047704,0.142554,0.047691
19.605854,-3.001586,-3.032054,0.147785,0.091422
19.610851,-3.000831,-3.032249,0.152999,0.106600
19.615849,-3.000051,-3.031594,0.158049,0.114759
19.620846,-2.999246,-3.031580,0.162846,0.135155
19.625843,-2.998418,-3.030756,0.167325,0.144153
19.630840,-2.997569,-3.030262,0.171373,0.157831
19.635838,-2.996701,-3.029294,0.174936,0.167497
19.640835,-2.995818,-3.028621,0.177862,0.166798
19.645832,-2.994922,-3.027603,0.180105,0.174942
19.650829,-2.994016,-3.027081,0.181612,0.156031
19.655827,-2.993106,-3.026138,0.182362,0.158526
19.660824,-2.992194,-3.025637,0.182393,0.152152
19.665821,-2.991283,-3.024727,0.181759,0.150714
19.670818,-2.990378,-3.023760,0.180525,0.165387
19.675816,-2.989480,-3.022760,0.178766,0.168067
19.680813,-2.988593,-3.022202,0.176574,0.161727
19.685810,-2.987718,-3.021231,0.174008,0.160768
19.690807,-2.986856,-3.020799,0.171092,0.152260
19.695805,-2.986010,-3.019898,0.167862,0.146522
19.700802,-2.985182,-3.019522,0.164329,0.139135
19.705799,-2.984372,-3.031710,0.160460,0.156107
19.710796,-2.983582,-3.031062,0.156268,0.151976
19.715794,-2.982814,-3.030162,0.151871,0.145351
19.720791,-2.982068,-3.029717,0.147347,0.145481
19.725788,-2.981345,-3.028851,0.142725,0.143351
19.730785,-2.980645,-3.028182,0.138056,0.134488
19.735783,-2.979969,-3.027386,0.133330,0.127729
19.740780,-2.979317,-3.026862,0.128574,0.117914
19.745777,-2.978689,-3.026164,0.123874,0.113311
19.750774,-2.978083,-3.025715,0.119272,0.107938
19.755772,-2.977500,-3.025075,0.114739,0.103623
19.760769,-2.976940,-3.024625,0.110239,0.103476
19.765766,-2.976403,-3.024018,0.105761,0.098513
19.770763,-2.975887,-3.023717,0.101319,0.092293
19.775761,-2.975394,-3.023186,0.096907,0.083720
19.780758,-2.974922,-3.022773,0.092535,0.079754
19.785755,-2.974473,-3.022307,0.088119,0.073430
19.790752,-2.974046,-3.021996,0.083736,0.067711
19.795750,-2.973640,-3.021608,0.079495,0.059360
19.800747,-2.973255,-3.021496,0.075383,0.052078
19.805744,-2.972890,-3.042854,0.071175,0.022575
19.810741,-2.972547,-3.042770,0.067028,0.018618
19.815739,-2.972224,-3.042666,0.063039,0.014453
19.820736,-2.971920,-3.042605,0.059496,0.009828
19.825733,-2.971631,-3.042559,0.056471,0.005789
19.830730,-2.971357,-3.042538,0.053984,0.001888
19.835728,-2.971093,-3.042528,0.052087,-0.000315
19.840725,-2.970837,-3.042517,0.050809,-0.001328
19.845722,-2.970585,-3.042536,0.050134,-0.005672
19.850719,-2.970335,-3.042548,0.050017,-0.005772
19.855717,-2.970083,-3.042578,0.050408,-0.004467
19.860714,-2.969829,-3.042639,0.051269,-0.008864
19.865711,-2.969569,-3.042687,0.052511,-0.006227
19.870708,-2.969302,-3.042731,0.054061,-0.006761
19.875706,-2.969027,-3.042771,0.055868,-0.005897
19.880703,-2.968741,-3.042789,0.057921,-0.006363
19.885700,-2.968445,-3.042818,0.060157,-0.004588
19.890697,-2.968138,-3.042775,0.062561,-0.002429
19.895695,-2.967817,-3.042792,0.065157,-0.003274
19.900692,-2.967483,-3.042854,0.067969,-0.002178
19.905689,-2.967134,-3.050940,0.071097,0.043112
19.910686,-2.966768,-3.050751,0.074533,0.046461
19.915684,-2.966384,-3.050458,0.078226,0.051994
19.920681,-2.965981,-3.050242,0.082088,0.053032
19.925678,-2.965559,-3.049923,0.086039,0.053444
19.930676,-2.965117,-3.049692,0.089981,0.053726
19.935673,-2.964655,-3.049367,0.093898,0.057552
19.940670,-2.964174,-3.049126,0.097728,0.057752
19.945667,-2.963674,-3.048765,0.101456,0.065852
19.950665,-2.963156,-3.048492,0.105000,0.070733
19.955662,-2.962621,-3.048059,0.108334,0.074035
19.960659,-2.962070,-3.047759,0.111525,0.074378
19.965656,-2.961503,-3.047314,0.114588,0.075660
19.970654,-2.960921,-3.047013,0.117495,0.076505
19.975651,-2.960325,-3.046543,0.120270,0.078955
19.980648,-2.959716,-3.046221,0.122882,0.081036
19.985645,-2.959094,-3.045731,0.125378,0.082675
19.990643,-2.958460,-3.045393,0.127747,0.085268
19.995640,-2.957814,-3.044878,0.129992,0.087648
20.000637,-2.957158,-3.044524,0.132123,0.089030
20.005634,-2.956490,-3.031084,0.134327,0.133967
20.010632,-2.955812,-3.030562,0.136597,0.135943
20.015629,-2.955122,-3.029739,0.138698,0.138815
20.020626,-2.954423,-3.029163,0.140550,0.140510
20.025623,-2.953716,-3.028321,0.142056,0.142573
20.030621,-2.953002,-3.027762,0.143157,0.141957
20.035618,-2.952284,-3.026904,0.143768,0.143320
20.040615,-2.951565,-3.026327,0.143817,0.144489
20.045612,-2.950847,-3.025458,0.143274,0.143098
20.050610,-2.950135,-3.024887,0.142127,0.139718
20.055607,-2.949429,-3.024057,0.140402,0.136635
20.060604,-2.948734,-3.023511,0.138117,0.133775
20.065601,-2.948051,-3.022718,0.135393,0.127785
20.070599,-2.947383,-3.022206,0.132294,0.126855
20.075596,-2.946732,-3.021456,0.128919,0.122020
20.080593,-2.946098,-3.020961,0.125332,0.117225
20.085590,-2.945482,-3.020270,0.121618,0.111610
20.090588,-2.944886,-3.019827,0.117780,0.108623
20.095585,-2.944308,-3.019189,0.113905,0.101708
20.100582,-2.943750,-3.018802,0.110032,0.099444
20.105579,-2.943213,-2.999639,0.105707,0.107116
20.110577,-2.942698,-2.999148,0.101019,0.102449
20.115574,-2.942207,-2.998543,0.096252,0.095963
20.120571,-2.941739,-2.998199,0.091670,0.092022
20.125568,-2.941294,-2.997658,0.087267,0.086646
20.130566,-2.940871,-2.997303,0.082990,0.082895
20.135563,-2.940469,-2.996812,0.078708,0.078359
20.140560,-2.940088,-2.996505,0.074311,0.074415
20.145557,-2.939731,-2.996069,0.069693,0.067160
20.150555,-2.939397,-2.995801,0.064860,0.063078
20.155552,-2.939088,-2.995437,0.059757,0.056404
20.160549,-2.938805,-2.995244,0.054518,0.050234
20.165546,-2.938548,-2.994964,0.049263,0.040562
20.170544,-2.938317,-2.994821,0.044106,0.034993
20.175541,-2.938112,-2.994627,0.039100,0.026747
20.180538,-2.937930,-2.994530,0.034227,0.021948
20.185535,-2.937773,-2.994407,0.029577,0.015797
20.190533,-2.937639,-2.994374,0.025091,0.011087
20.195530,-2.937526,-2.994314,0.020804,0.007602
20.200527,-2.937434,-2.994276,0.016805,0.007427
20.205524,-2.937363,-2.978958,0.012699,-0.004040
20.210522,-2.937312,-2.978973,0.008509,-0.006145
20.215519,-2.937282,-2.979021,0.004348,-0.010138
20.220516,-2.937272,-2.979047,0.000471,-0.013731
20.225513,-2.937280,-2.979136,-0.003097,-0.017041
20.230511,-2.937306,-2.979202,-0.006463,-0.022497
20.235508,-2.937348,-2.979342,-0.009702,-0.027389
20.240505,-2.937406,-2.979456,-0.012953,-0.026884
20.245502,-2.937481,-2.979619,-0.016245,-0.027587
20.250500,-2.937572,-2.979749,-0.019560,-0.033336
20.255497,-2.937680,-2.979960,-0.022927,-0.039227
20.260494,-2.937804,-2.980062,-0.026258,-0.036854
20.265491,-2.937945,-2.980289,-0.029398,-0.040427
20.270489,-2.938101,-2.980501,-0.032403,-0.047219
20.275486,-2.938272,-2.980789,-0.035291,-0.049907
20.280483,-2.938456,-2.980984,-0.038007,-0.052892
20.285480,-2.938654,-2.981305,-0.040515,-0.056317
20.290478,-2.938864,-2.981512,-0.042807,-0.057529
20.295475,-2.939084,-2.981860,-0.044924,-0.059570
20.300472,-2.939315,-2.982114,-0.046803,-0.062619
20.305470,-2.939555,-2.988067,-0.048972,-0.009677
20.310467,-2.939806,-2.988116,-0.051318,-0.010472
20.315464,-2.940070,-2.988187,-0.053536,-0.013551
20.320461,-2.940343,-2.988114,-0.055406,-0.020305
20.325459,-2.940625,-2.988243,-0.056952,-0.024752
20.330456,-2.940913,-2.988394,-0.058254,-0.022610
20.335453,-2.941208,-2.988539,-0.059392,-0.027565
20.340450,-2.941508,-2.988662,-0.060481,-0.029227
20.345448,-2.941814,-2.988830,-0.061603,-0.025949
20.350445,-2.942126,-2.988939,-0.062870,-0.028410
20.355442,-2.942444,-2.989114,-0.064306,-0.029455
20.360439,-2.942770,-2.989258,-0.065861,-0.034738
20.365437,-2.943105,-2.989470,-0.067488,-0.037354
20.370434,-2.943447,-2.989588,-0.069137,-0.038003
20.375431,-2.943797,-2.989822,-0.070741,-0.042809
20.380428,-2.944156,-2.990072,-0.072264,-0.049175
20.385426,-2.944521,-2.990366,-0.073634,-0.050821
20.390423,-2.944893,-2.990417,-0.074828,-0.046514
20.395420,-2.945270,-2.990701,-0.075802,-0.047621
20.400417,-2.945652,-2.990754,-0.076577,-0.041536
20.405415,-2.946037,-2.996383,-0.077160,-0.045501
20.410412,-2.946424,-2.996399,-0.077509,-0.047688
20.415409,-2.946811,-2.996692,-0.077565,-0.050104
20.420406,-2.947198,-2.996922,-0.077317,-0.050598
20.425404,-2.947583,-2.997226,-0.076795,-0.051015
20.430401,-2.947965,-2.997299,-0.076035,-0.057513
20.435398,-2.948343,-2.997639,-0.075055,-0.056984
20.440395,-2.948715,-2.997850,-0.073857,-0.055787
20.445393,-2.949080,-2.998185,-0.072451,-0.056285
20.450390,-2.949437,-2.998416,-0.070794,-0.058938
20.455387,-2.949786,-2.998773,-0.068899,-0.060541
20.460384,-2.950124,-2.998989,-0.066802,-0.059499
20.465382,-2.950451,-2.999347,-0.064535,-0.060589
20.470379,-2.950767,-2.999525,-0.062165,-0.056103
20.475376,-2.951071,-2.999861,-0.059652,-0.056097
20.480373,-2.951361,-3.000023,-0.057016,-0.053351
20.485371,-2.951638,-3.000343,-0.054243,-0.052449
20.490368,-2.951900,-3.000633,-0.051299,-0.053148
20.495365,-2.952148,-3.000946,-0.048258,-0.049342
20.500362,-2.952380,-3.001276,-0.045190,-0.051364
20.505360,-2.952595,-2.995292,-0.041144,-0.071499
20.510357,-2.952785,-2.995609,-0.035959,-0.067865
20.515354,-2.952948,-2.996007,-0.030206,-0.061731
20.520351,-2.953081,-2.996249,-0.024378,-0.053986
20.525349,-2.953187,-2.996562,-0.018817,-0.048158
20.530346,-2.953264,-2.996733,-0.013545,-0.043752
20.535343,-2.953317,-2.996987,-0.008573,-0.040145
20.540340,-2.953346,-2.997150,-0.003736,-0.036829
20.545338,-2.953351,-2.997363,0.000912,-0.032577
20.550335,-2.953333,-2.997529,0.005210,-0.030809
20.555332,-2.953295,-2.997713,0.009203,-0.027252
20.560329,-2.953238,-2.997750,0.012986,-0.024128
20.565327,-2.953162,-2.997888,0.016403,-0.021428
20.570324,-2.953071,-2.998036,0.019488,-0.022889
20.575321,-2.952965,-2.998168,0.022227,-0.019933
20.580318,-2.952846,-2.998233,0.024716,-0.017192
20.585316,-2.952715,-2.998327,0.027049,-0.013183
20.590313,-2.952574,-2.998338,0.029237,-0.009750
20.595310,-2.952421,-2.998397,0.031318,-0.008828
20.600307,-2.952259,-2.998507,0.033306,-0.010564
20.605305,-2.952086,-2.970366,0.035610,0.057590
20.610302,-2.951900,-2.970134,0.038183,0.059858
20.615299,-2.951701,-2.969778,0.040664,0.060857
20.620296,-2.951492,-2.969547,0.042729,0.063136
20.625294,-2.951273,-2.969165,0.044246,0.063770
20.630291,-2.951049,-2.968911,0.045080,0.065421
20.635288,-2.950823,-2.968528,0.045171,0.062870
20.640285,-2.950599,-2.968282,0.044445,0.062606
20.645283,-2.950382,-2.967913,0.042842,0.059090
20.650280,-2.950175,-2.967673,0.040274,0.058609
20.655277,-2.949983,-2.967330,0.036815,0.053361
20.660275,-2.949812,-2.967121,0.032481,0.050133
20.665272,-2.949664,-2.966832,0.027469,0.043003
20.670269,-2.949543,-2.966630,0.021977,0.037877
20.675266,-2.949451,-2.966426,0.016004,0.027274
20.680264,-2.949390,-2.966353,0.009648,0.022586
20.685261,-2.949361,-2.966230,0.003105,0.014694
20.690258,-2.949366,-2.966170,-0.003509,0.010184
20.695255,-2.949403,-2.966129,-0.010035,0.000416
20.700253,-2.949473,-2.966151,-0.016575,-0.006003
20.705250,-2.949576,-2.972421,-0.023084,0.000622
20.710247,-2.949710,-2.972438,-0.029400,-0.006217
20.715244,-2.949876,-2.972496,-0.035562,-0.018860
20.720242,-2.950072,-2.972546,-0.041700,-0.023138
20.725239,-2.950299,-2.972699,-0.047803,-0.030985
20.730236,-2.950556,-2.972839,-0.053851,-0.036977
20.735233,-2.950844,-2.973083,-0.059916,-0.044707
20.740231,-2.951161,-2.973266,-0.065821,-0.050549
20.745228,-2.951507,-2.973592,-0.071625,-0.062516
20.750225,-2.951882,-2.973847,-0.077240,-0.067483
20.755222,-2.952285,-2.974264,-0.082639,-0.072550
20.760220,-2.952714,-2.974559,-0.087868,-0.079106
20.765217,-2.953168,-2.975046,-0.092787,-0.085860
20.770214,-2.953646,-2.975382,-0.097410,-0.088414
20.775211,-2.954146,-2.975928,-0.101701,-0.095132
20.780209,-2.954667,-2.976325,-0.105603,-0.100841
20.785206,-2.955206,-2.976943,-0.109100,-0.105420
20.790203,-2.955761,-2.977369,-0.112208,-0.108217
20.795200,-2.956330,-2.978026,-0.114950,-0.112873
20.800198,-2.956912,-2.978481,-0.117308,-0.116798
20.805195,-2.957505,-2.974598,-0.119666,-0.004751
20.810192,-2.958111,-2.974639,-0.121902,-0.008698
20.815189,-2.958726,-2.974701,-0.123827,-0.012053
20.820187,-2.959350,-2.974759,-0.125503,-0.013324
20.825184,-2.959983,-2.974841,-0.127031,-0.014494
20.830181,-2.960622,-2.974895,-0.128476,-0.020253
20.835178,-2.961269,-2.975016,-0.129979,-0.021799
20.840176,-2.961924,-2.975110,-0.131663,-0.025156
20.845173,-2.962588,-2.975274,-0.133587,-0.030023
20.850170,-2.963263,-2.975353,-0.135796,-0.027838
20.855167,-2.963949,-2.975537,-0.138255,-0.033865
20.860165,-2.964648,-2.975702,-0.141043,-0.038463
20.865162,-2.965363,-2.975944,-0.144047,-0.042854
20.870159,-2.966092,-2.976184,-0.147185,-0.050726
20.875156,-2.966838,-2.976494,-0.150482,-0.054569
20.880154,-2.967600,-2.976717,-0.153775,-0.055693
20.885151,-2.968379,-2.977063,-0.157040,-0.062031
20.890148,-2.969174,-2.977353,-0.160185,-0.066026
20.895145,-2.969984,-2.977765,-0.163229,-0.072494
20.900143,-2.970809,-2.978046,-0.166074,-0.079046
20.905140,-2.971649,-2.974414,-0.169442,-0.061690
20.910137,-2.972508,-2.974660,-0.173294,-0.064647
20.915134,-2.973386,-2.975052,-0.177205,-0.067727
20.920132,-2.974283,-2.975322,-0.180690,-0.068338
20.925129,-2.975195,-2.975737,-0.183658,-0.070195
20.930126,-2.976121,-2.976021,-0.186083,-0.074022
20.935123,-2.977058,-2.976477,-0.188066,-0.078904
20.940121,-2.978003,-2.976802,-0.189692,-0.079768
20.945118,-2.978956,-2.977295,-0.191095,-0.084301
20.950115,-2.979916,-2.977636,-0.192325,-0.086505
20.955112,-2.980880,-2.978162,-0.193377,-0.090896
20.960110,-2.981850,-2.978534,-0.194270,-0.095030
20.965107,-2.982824,-2.979116,-0.195005,-0.099747
20.970104,-2.983800,-2.979540,-0.195577,-0.100990
20.975101,-2.984780,-2.980148,-0.195993,-0.104173
20.980099,-2.985760,-2.980542,-0.196254,-0.102303
20.985096,-2.986742,-2.981157,-0.196344,-0.104666
20.990093,-2.987723,-2.981549,-0.196259,-0.105734
20.995090,-2.988704,-2.982182,-0.196005,-0.106326
21.000088,-2.989683,-2.982632,-0.195580,-0.109314
21.005085,-2.990659,-2.996579,-0.194944,-0.143613
21.010082,-2.991631,-2.997314,-0.194041,-0.143728
21.015079,-2.992598,-2.998173,-0.192812,-0.141520
21.020077,-2.993557,-2.998762,-0.191244,-0.136068
21.025074,-2.994508,-2.999575,-0.189301,-0.135650
21.030071,-2.995447,-3.000073,-0.186959,-0.135386
21.035069,-2.996374,-3.000881,-0.184297,-0.134649
21.040066,-2.997287,-3.001431,-0.181259,-0.131946
21.045063,-2.998183,-3.002225,-0.177635,-0.130168
21.050060,-2.999058,-3.002739,-0.173401,-0.126570
21.055058,-2.999911,-3.003494,-0.168520,-0.125946
21.060055,-3.000737,-3.003981,-0.163004,-0.121634
21.065052,-3.001534,-3.004694,-0.156758,-0.113572
21.070049,-3.002297,-3.005188,-0.149809,-0.111192
21.075047,-3.003023,-3.005840,-0.142334,-0.105705
21.080044,-3.003711,-3.006256,-0.134338,-0.100140
21.085041,-3.004357,-3.006839,-0.125872,-0.092802
21.090038,-3.004961,-3.007299,-0.117220,-0.090868
21.095036,-3.005521,-3.007830,-0.108650,-0.081740
21.100033,-3.006039,-3.008150,-0.100169,-0.075220
21.105030,-3.006508,-3.016402,-0.089229,-0.118723
21.110027,-3.006915,-3.016847,-0.075878,-0.106821
21.115025,-3.007252,-3.017447,-0.061650,-0.089039
21.120022,-3.007518,-3.017751,-0.047374,-0.080241
21.125019,-3.007713,-3.018197,-0.033378,-0.065086
21.130016,-3.007838,-3.018446,-0.019811,-0.053399
21.135014,-3.007898,-3.018745,-0.006898,-0.040713
21.140011,-3.007896,-3.018902,0.005191,-0.033731
21.145008,-3.007835,-3.019079,0.016730,-0.021927
21.150005,-3.007719,-3.019093,0.027564,-0.010589
21.155003,-3.007549,-3.019135,0.038095,-0.002059
21.160000,-3.007328,-3.019251,0.048392,0.001223
21.164997,-3.007056,-3.019221,0.058102,0.012017
21.169994,-3.006739,-3.019149,0.066747,0.019032
21.174992,-3.006381,-3.019014,0.074652,0.027089
21.179989,-3.005987,-3.018720,0.081742,0.037210
21.184986,-3.005559,-3.018489,0.088013,0.042386
21.189983,-3.005102,-3.018161,0.093490,0.049991
21.194981,-3.004621,-3.017861,0.098251,0.049333
21.199978,-3.004117,-3.017705,0.102458,0.049681
21.204975,-3.003593,-3.019833,0.106238,0.076091
21.209972,-3.003051,-3.019500,0.109669,0.076485
21.214970,-3.002494,-3.019036,0.112619,0.079136
21.219967,-3.001923,-3.018731,0.115062,0.079663
21.224964,-3.001341,-3.018247,0.117102,0.080992
21.229961,-3.000751,-3.017925,0.118707,0.082328
21.234959,-3.000153,-3.017421,0.119942,0.084632
21.239956,-2.999551,-3.017077,0.120890,0.085698
21.244953,-2.998944,-3.016567,0.121554,0.083772
21.249950,-2.998335,-3.016233,0.121883,0.083124
21.254948,-2.997726,-3.015736,0.121839,0.080162
21.259945,-2.997118,-3.015420,0.121409,0.077675
21.264942,-2.996513,-3.014965,0.120555,0.073214
21.269939,-2.995914,-3.014672,0.119282,0.070846
21.274937,-2.995322,-3.014258,0.117518,0.066413
21.279934,-2.994742,-3.013994,0.115249,0.062214
21.284931,-2.994173,-3.013631,0.112573,0.057279
21.289928,-2.993619,-3.013409,0.109495,0.051750
21.294926,-2.993082,-3.013115,0.106158,0.044225
21.299923,-2.992561,-3.012935,0.102669,0.041243
21.304920,-2.992060,-3.005818,0.098714,0.143377
21.309917,-2.991579,-3.005241,0.094367,0.136788
21.314915,-2.991121,-3.004442,0.089622,0.126749
21.319912,-2.990688,-3.003929,0.084666,0.123459
21.324909,-2.990279,-3.003197,0.079748,0.116804
21.329906,-2.989896,-3.002741,0.074788,0.109279
21.334904,-2.989537,-3.002113,0.069624,0.096413
21.339901,-2.989205,-3.001731,0.064211,0.090990
21.344898,-2.988901,-3.001207,0.058357,0.079371
21.349895,-2.988629,-3.000901,0.051854,0.074602
21.354893,-2.988390,-3.000479,0.044802,0.062471
21.359890,-2.988188,-3.000229,0.037494,0.056950
21.364887,-2.988023,-2.999916,0.029978,0.043186
21.369884,-2.987896,-2.999735,0.022441,0.038175
21.374882,-2.987806,-2.999527,0.014838,0.028334
21.379879,-2.987755,-2.999421,0.007395,0.020011
21.384876,-2.987739,-2.999330,0.000210,0.007675
21.389874,-2.987759,-2.999311,-0.006791,0.001105
21.394871,-2.987813,-2.999325,-0.013544,-0.009835
21.399868,-2.987900,-2.999371,-0.019909,-0.019657
21.404865,-2.988019,-3.002832,-0.026487,-0.039068
21.409863,-2.988173,-3.003031,-0.033368,-0.044846
21.414860,-2.988360,-3.003316,-0.040196,-0.053891
21.419857,-2.988581,-3.003513,-0.046691,-0.060159
21.424854,-2.988832,-3.003900,-0.052714,-0.072190
21.429852,-2.989113,-3.004180,-0.058320,-0.082366
21.434849,-2.989420,-3.004691,-0.063406,-0.090100
21.439846,-2.989751,-3.005048,-0.067924,-0.092515
21.444843,-2.990102,-3.005615,-0.071773,-0.099759
21.449841,-2.990471,-3.006024,-0.074973,-0.104071
21.454838,-2.990854,-3.006662,-0.077534,-0.111290
21.459835,-2.991247,-3.007151,-0.079430,-0.117006
21.464832,-2.991648,-3.007861,-0.080649,-0.120445
21.469830,-2.992054,-3.008337,-0.081195,-0.121319
21.474827,-2.992460,-3.009078,-0.081102,-0.125929
21.479824,-2.992863,-3.009644,-0.080391,-0.127411
21.484821,-2.993261,-3.010409,-0.079122,-0.127045
21.489819,-2.993652,-3.011014,-0.077339,-0.130954
21.494816,-2.994032,-3.011803,-0.075040,-0.130749
21.499813,-2.994399,-3.012311,-0.072272,-0.128084
21.504810,-2.994750,-3.011253,-0.068691,-0.001074
21.509808,-2.995080,-3.011220,-0.064207,0.002104
21.514805,-2.995387,-3.011195,-0.059212,0.005234
21.519802,-2.995667,-3.011114,-0.054054,0.005320
21.524799,-2.995922,-3.011064,-0.049030,0.011936
21.529797,-2.996153,-3.011029,-0.044254,0.015987
21.534794,-2.996361,-3.010924,-0.039737,0.019008
21.539791,-2.996547,-3.010846,-0.035576,0.022972
21.544788,-2.996714,-3.010695,-0.031844,0.029286
21.549786,-2.996863,-3.010565,-0.028575,0.032079
21.554783,-2.996998,-3.010370,-0.025868,0.032618
21.559780,-2.997121,-3.010233,-0.023794,0.033102
21.564777,-2.997235,-3.010036,-0.022295,0.031872
21.569775,-2.997344,-3.009916,-0.021304,0.034022
21.574772,-2.997448,-3.009708,-0.020714,0.037220
21.579769,-2.997551,-3.009556,-0.020429,0.037629
21.584766,-2.997653,-3.009334,-0.020354,0.035935
21.589764,-2.997754,-3.009199,-0.020417,0.033757
21.594761,-2.997857,-3.009001,-0.020579,0.030281
21.599758,-2.997960,-3.008877,-0.020812,0.030658
21.604755,-2.998065,-3.016107,-0.021103,-0.048529
21.609753,-2.998172,-3.016378,-0.021423,-0.047723
21.614750,-2.998280,-3.016666,-0.021716,-0.049308
21.619747,-2.998389,-3.016930,-0.021891,-0.048679
21.624744,-2.998499,-3.017221,-0.021874,-0.048835
21.629742,-2.998608,-3.017391,-0.021605,-0.050755
21.634739,-2.998714,-3.017696,-0.021019,-0.049211
21.639736,-2.998816,-3.017894,-0.020056,-0.049099
21.644733,-2.998913,-3.018180,-0.018725,-0.045920
21.649731,-2.999001,-3.018352,-0.017018,-0.041420
21.654728,-2.999080,-3.018600,-0.014956,-0.039693
21.659725,-2.999148,-3.018759,-0.012577,-0.038823
21.664722,-2.999203,-3.018985,-0.009939,-0.035761
21.669720,-2.999245,-3.019197,-0.007091,-0.038804
21.674717,-2.999271,-3.019426,-0.004029,-0.034612
21.679714,-2.999282,-3.019632,-0.000864,-0.036891
21.684711,-2.999276,-3.019847,0.002389,-0.032998
21.689709,-2.999254,-3.020055,0.005743,-0.032218
21.694706,-2.999215,-3.020237,0.009210,-0.029086
21.699703,-2.999158,-3.020334,0.012789,-0.027436
21.704700,-2.999083,-3.010451,0.016562,-0.077156
21.709698,-2.998989,-3.010803,0.020334,-0.074879
21.714695,-2.998876,-3.011242,0.024177,-0.071857
21.719692,-2.998743,-3.011485,0.028024,-0.070138
21.724689,-2.998591,-3.011903,0.031837,-0.067551
21.729687,-2.998420,-3.012182,0.035748,-0.063400
21.734684,-2.998230,-3.012563,0.039657,-0.060454
21.739681,-2.998020,-3.012769,0.043568,-0.061968
21.744678,-2.997791,-3.013136,0.047562,-0.060708
21.749676,-2.997540,-3.013381,0.051634,-0.058574
21.754673,-2.997270,-3.013729,0.055741,-0.056591
21.759670,-2.996979,-3.013961,0.059828,-0.056831
21.764668,-2.996668,-3.014294,0.063879,-0.053457
21.769665,-2.996336,-3.014503,0.067834,-0.052412
21.774662,-2.995985,-3.014808,0.071723,-0.047249
21.779659,-2.995615,-3.014981,0.075537,-0.043615
21.784657,-2.995226,-3.015245,0.079385,-0.044258
21.789654,-2.994818,-3.015404,0.083223,-0.043229
21.794651,-2.994390,-3.015652,0.087167,-0.039575
21.799648,-2.993942,-3.015803,0.091233,-0.035938
